name,category,latitude,longitude,status,roadAddress
전주식당,기타,37.51216196911044,127.06534269224233,영업/정상,서울특별시 강남구 봉은사로114길 42 (삼성동)
다연,기타,37.50374955216926,127.05256991170846,영업/정상,"서울특별시 강남구 선릉로86길 34, 지하1층 (대치동, 금아빌딩)"
소원(SOONE),기타,37.525855752921686,127.03617616011684,영업/정상,"서울특별시 강남구 언주로168길 32, 지상4층 (신사동)"
신사만장어,기타,37.51739713082563,127.0201681266779,영업/정상,"서울특별시 강남구 도산대로1길 10, 지상1층, 지하1층 (신사동)"
영동 미락,기타,37.52031827825175,127.03533535934605,영업/정상,"서울특별시 강남구 언주로148길 8, 지상2,3,4층 (논현동)"
차백도,기타,37.50299222608095,127.02622263290829,영업/정상,"서울특별시 강남구 강남대로106길 7, 1층 (역삼동)"
우감만족,기타,37.52630348642085,127.03908277872924,영업/정상,"서울특별시 강남구 압구정로54길 26, 지상1층 (신사동)"
우뱅,기타,37.52667141192568,127.03900726841199,영업/정상,"서울특별시 강남구 언주로172길 64, 지상2층 (신사동)"
재희키친,기타,37.51550828174849,127.0607413694374,영업/정상,"서울특별시 강남구 영동대로114길 9, 지상2층 (삼성동)"
아이리스,기타,37.5033108356766,127.03608795539034,영업/정상,"서울특별시 강남구 논현로 524, 청파빌딩 지하1층 (역삼동)"
샬롬김밥,기타,37.49920892138716,127.04392156003382,영업/정상,"서울특별시 강남구 언주로 405, 지상1층 108호 (역삼동)"
카파쓰호텔,기타,37.50154047700081,127.04112395764557,영업/정상,"서울특별시 강남구 언주로89길 21, 지하1층 (역삼동)"
화봉족발 선릉본점,기타,37.503171016957346,127.05184033491649,영업/정상,"서울특별시 강남구 테헤란로64길 27, 지하1층 (대치동)"
도쿄혼가츠 강남본점,기타,37.49595693850821,127.03026659789342,영업/정상,"서울특별시 강남구 테헤란로4길 38-4, 태양빌딩 지하1층 (역삼동)"
스시마이우 강남CGV점,기타,37.50189754185752,127.02699977464468,영업/정상,"서울특별시 강남구 강남대로102길 14, 1층 101호 (역삼동, 장연빌딩)"
녘,기타,37.50277929956737,127.026656529767,영업/정상,"서울특별시 강남구 봉은사로4길 32, 2층 (역삼동)"
취향마라 마라탕,기타,37.50244440829511,127.03684355693271,영업/정상,"서울특별시 강남구 논현로94길 5, 1층 (역삼동)"
이니앤코,기타,37.52210624264015,127.02728648380351,영업/정상,"서울특별시 강남구 도산대로27길 33, 쟈스미빌딩 1층 101호 (신사동)"
가야식당,기타,37.507410452460775,127.0353453402843,영업/정상,서울특별시 강남구 봉은사로 210 (역삼동)
길농원,기타,37.50759155481444,127.06620485676959,영업/정상,"서울특별시 강남구 테헤란로108길 28, 지상1, 2층 (대치동)"
(주)리나겔러리,기타,37.51800826755418,127.03285660504665,영업/정상,"서울특별시 강남구 논현로142길 43, 지상1층 (논현동)"
다원,기타,37.47259793111247,127.11352681854446,영업/정상,
강남 시소,기타,37.49447215138228,127.03152782072262,영업/정상,"서울특별시 강남구 역삼로3길 14, 지하1층 (역삼동)"
최가네버섯매운탕칼국수,칼국수,37.497967713321295,127.05393966339011,영업/정상,서울특별시 강남구 선릉로64길 20 (대치동)
영동그집,기타,37.50749476032075,127.02441939690374,영업/정상,"서울특별시 강남구 봉은사로1길 42-8 (논현동,번지 지상1,2층)"
몽리,기타,37.519052858392584,127.02357268588503,영업/정상,"서울특별시 강남구 도산대로13길 14-3 (신사동,(102호))"
현경이네,기타,37.507693819351424,127.02673803698742,영업/정상,"서울특별시 강남구 강남대로120길 42, 1층 (논현동)"
온다,기타,37.52725381071226,127.0345547322838,영업/정상,"서울특별시 강남구 압구정로42길 24-5, 지상3층 (신사동)"
사계솔,기타,37.484917607171326,127.04486698400166,영업/정상,"서울특별시 강남구 논현로38길 32-11 (도곡동,지상1층)"
로드빌,기타,37.493226686459046,127.03562098538708,영업/정상,"서울특별시 강남구 역삼로14길 20, 지상1층 (역삼동, 우림빌딩)"
본도시락차병원사거리점,기타,37.507331233792,127.03640916680509,영업/정상,"서울특별시 강남구 봉은사로34길 9, 지상1층 101호 (역삼동)"
성공시대,기타,37.51185971887485,127.04725736527303,영업/정상,서울특별시 강남구 봉은사로63길 6 (삼성동)
지하오,기타,37.49388032987649,127.0433402056862,영업/정상,"서울특별시 강남구 논현로64길 34 (역삼동,지상1층)"
두끼 강남역점,기타,37.50075810142794,127.02733315426953,영업/정상,"서울특별시 강남구 강남대로98길 9, 지상3층 (역삼동)"
민속칼국수,칼국수,37.504015917183466,127.06297960937576,영업/정상,"서울특별시 강남구 역삼로92길 7, 1층 (대치동)"
더블유더블유미타이호점,기타,37.5063633526756,127.05364932327716,영업/정상,"서울특별시 강남구 테헤란로 427, 미타빌딩 지상8층 (삼성동)"
하마다 도산점,기타,37.524818843933986,127.03680785637759,영업/정상,"서울특별시 강남구 선릉로153길 32, 지상1층 (신사동)"
이자카야 우규 신사점,기타,37.51877161786243,127.02066860429736,영업/정상,"서울특별시 강남구 압구정로2길 46, 1층 13호 (신사동)"
음마,기타,37.5047987745711,127.04343161919253,영업/정상,"서울특별시 강남구 언주로98길 20, 지하1층 B01-1호 (역삼동)"
더 간사이,기타,37.49825361506172,127.03526747368082,영업/정상,"서울특별시 강남구 논현로85길 35 (역삼동,세하빌딩1층)"
록스플레이트,기타,37.507793238029834,127.06492187015348,영업/정상,"서울특별시 강남구 영동대로86길 10 (대치동,지하1층)"
더차이홍,기타,37.50822891757376,127.05824896888006,영업/정상,서울특별시 강남구 삼성로92길 23 (삼성동)
(주)송옥에프앤비,기타,37.52672346299232,127.03877054413643,영업/정상,"서울특별시 강남구 언주로172길 62 (신사동,(1층))"
매덕스 피자,기타,37.5190761794654,127.0237615301959,영업/정상,"서울특별시 강남구 도산대로15길 11, 지상1층 (신사동)"
라무진,기타,37.50158842825549,127.05259392765333,영업/정상,"서울특별시 강남구 역삼로63길 6, 지상1층 (대치동)"
잇터널 에프앤비,기타,37.518254534324704,127.02023065925327,영업/정상,"서울특별시 강남구 강남대로156길 13, 지하1층 (신사동)"
정성한줄 대치점,기타,37.49787575089493,127.05863280172129,영업/정상,"서울특별시 강남구 도곡로 440, 지상1층 (대치동)"
도시피자 강남점,기타,37.49328266204001,127.03664017118756,영업/정상,"서울특별시 강남구 도곡로17길 29, 2층 (역삼동)"
짜글이의대부,기타,37.502921426273524,127.03711242168022,영업/정상,"서울특별시 강남구 봉은사로30길 73, 3층 15-1호 (역삼동)"
코난커피,기타,37.505622371204744,127.04178066059708,영업/정상,"서울특별시 강남구 언주로 528, 1층 (역삼동)"
우상화로구이 강남 매봉역점,기타,37.48466580159561,127.04414249683204,영업/정상,"서울특별시 강남구 논현로34길 26, 지상1층 (도곡동)"
정 한뿌리죽 키친 삼성점,기타,37.5080139610026,127.0553955587808,영업/정상,"서울특별시 강남구 삼성로 517, 지하1층 114호 (삼성동, 채널리저브)"
뜨라또리아 샘킴,기타,37.52380774432665,127.03768100600949,영업/정상,"서울특별시 강남구 도산대로49길 10-3, 지상2층 (신사동)"
디엠 서울(DM seoul),기타,37.526171169776575,127.03883076252762,영업/정상,"서울특별시 강남구 선릉로157길 14, 한주빌딩 지하1층 (신사동)"
유다까korea푸드,기타,37.493660787868045,127.06039657133721,영업/정상,"서울특별시 강남구 남부순환로 2927, 지하1층 B120호 (대치동, 대치클래시아)"
뜨락,기타,37.52441406344,127.05555596913538,영업/정상,"서울특별시 강남구 영동대로142길 13-3, 2층 (청담동)"
하하,기타,37.51997906416842,127.0261469402505,영업/정상,"서울특별시 강남구 논현로151길 24 (신사동,지상1층)"
카페별,기타,37.51905052854276,127.02297541634378,영업/정상,
와슈 다이닝,기타,37.515675735486745,127.03095857813621,영업/정상,"서울특별시 강남구 논현로134길 9, 지상1층 101호 (논현동)"
세야스시,기타,37.5224392853137,127.04272909377215,영업/정상,"서울특별시 강남구 선릉로148길 40-4, 지상3층 (청담동)"
키친스탠다드 강남점 62호,기타,37.50736932020773,127.03739743154303,영업/정상,"서울특별시 강남구 언주로107길 23, 지상2층 주방62호 (역삼동)"
술단지,기타,37.51764491048334,127.02107616220536,영업/정상,서울특별시 강남구 강남대로152길 21 (신사동)
스틱윗미,기타,37.528410245916994,127.03664335873728,영업/정상,"서울특별시 강남구 압구정로46길 4, 지상1층 (신사동)"
생활맥주 삼성코엑스2호점,기타,37.50848280867252,127.05658621353363,영업/정상,"서울특별시 강남구 삼성로96길 6, LG트윈텔1 지상1층 101호 (삼성동)"
돈오반,기타,37.51044118769748,127.06504828741072,영업/정상,"서울특별시 강남구 테헤란로107길 11, 지상1층 101호 (삼성동)"
카바나,기타,37.52687712872435,127.0376773765681,영업/정상,"서울특별시 강남구 압구정로50길 22, 지상1층 1호 (신사동)"
모찌방,기타,37.50252355265253,127.05489890312091,영업/정상,"서울특별시 강남구 삼성로75길 41, 지상1층 101호 (대치동)"
쥐뿔,기타,37.521437926706184,127.0312997196616,영업/정상,"서울특별시 강남구 도산대로37길 7, 지상1층 (신사동)"
에비뉴 미사 avenue MISA,기타,37.505977572642074,127.03937446281236,영업/정상,"서울특별시 강남구 논현로102길 52, 지상1층 (역삼동)"
뜨락,기타,37.52441406344,127.05555596913538,영업/정상,서울특별시 강남구 영동대로142길 13-3 (청담동)
부르(Vuur),기타,37.50680765140221,127.03115426507472,영업/정상,"서울특별시 강남구 봉은사로 151, 분데스 언주 지상1층 (논현동)"
속초오징어어시장 신사점,기타,37.517784306501056,127.02210456490955,영업/정상,"서울특별시 강남구 강남대로152길 34, 지상1층 (신사동)"
얌샘김밥,기타,37.50880903837996,127.0583768811851,영업/정상,"서울특별시 강남구 테헤란로87길 17, 1층 106호 (삼성동, 마젤란21아스테리움)"
이모네왕곱창,기타,37.507485451384106,127.02384155990748,영업/정상,"서울특별시 강남구 강남대로122길 6 (논현동,1층)"
스시타,기타,37.51624574339313,127.05063369163427,영업/정상,"서울특별시 강남구 삼성로119길 8, 2층 203호 (삼성동)"
The 형제,기타,37.511342811941354,127.02314205957506,영업/정상,"서울특별시 강남구 학동로 110, 세원빌딩 지상1층 (논현동)"
어반다이닝 강남본점,기타,37.49595693850821,127.03026659789342,영업/정상,"서울특별시 강남구 테헤란로4길 38-4, 태양빌딩 지하1층 (역삼동)"
삼성복집,기타,37.51201960353013,127.05477876095837,영업/정상,서울특별시 강남구 삼성로108길 7 (삼성동)
대왕부대찌개,기타,37.49813933831413,127.05343989194007,영업/정상,"서울특별시 강남구 선릉로64길 15, 지하1층 (대치동)"
제주그집,기타,37.474021714548684,127.04982171709787,영업/정상,"서울특별시 강남구 논현로8길 11, 지상1층 (개포동)"
마미치킨,기타,37.49741797119301,127.06532707074464,영업/정상,"서울특별시 강남구 삼성로 212, A-동 110호 (대치동,은마상가)"
(주)반촌밥상 청국장과 보리밥,기타,37.4861103617568,127.09935930007846,영업/정상,"서울특별시 강남구 광평로46길 5-5, 지상1, 2층 (수서동)"
비틀즈,기타,37.498121091536646,127.0321901864621,영업/정상,"서울특별시 강남구 테헤란로8길 11-8 (역삼동,지하1층)"
비어씨티,기타,37.4828931359611,127.06092036441893,영업/정상,"서울특별시 강남구 선릉로10길 4-6, 지상1층 (개포동)"
패스트 포워드 팩토리,기타,37.509866400370846,127.03546377457924,영업/정상,"서울특별시 강남구 언주로115길 15, 지하1층 (논현동)"
봉천 생면파스타 역삼점,기타,37.50085838008427,127.04058796164693,영업/정상,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B118A호, CA26호 (역삼동)"
탄지로,기타,37.507250309872155,127.02612310333222,영업/정상,"서울특별시 강남구 강남대로118길 37, 2층 (논현동)"
각계,기타,37.50921487946927,127.02398034308196,영업/정상,"서울특별시 강남구 학동로4길 35, 지하1층 102호 (논현동)"
보원,기타,37.51955439126105,127.02062140341746,영업/정상,"서울특별시 강남구 압구정로2길 35, 지상1층 103호 (신사동)"
강남 햅쌀만 꼬마김밥,기타,37.47372290178966,127.10698566068906,영업/정상,"서울특별시 강남구 밤고개로 231, 훼미리타운A동 지상1층 104호 (자곡동)"
전주콩나물국밥,국밥,37.49870067584982,127.03157677479244,영업/정상,서울특별시 강남구 테헤란로 124 (역삼동)
보드람죽,기타,37.498227700474835,127.05456776514019,영업/정상,"서울특별시 강남구 선릉로64길 28, 지하1층 2호 (대치동)"
더리틀포트,기타,37.50254240822835,127.05255855712636,영업/정상,"서울특별시 강남구 역삼로65길 20, 지상1층 102호 (대치동)"
컨플릭트 스토어 커피,기타,37.52438286476132,127.04399642487161,영업/정상,"서울특별시 강남구 압구정로80길 33, 지상1층 (청담동)"
반스키친,기타,37.533026741970474,127.0279255640881,영업/정상,"서울특별시 강남구 압구정로29길 71, 점포2동 지하1층 3-2호 (압구정동, 현대아파트)"
광자네식당 강남개포점,기타,37.478522044032005,127.04837168071631,영업/정상,"서울특별시 강남구 개포로24길 5, 1층 (개포동)"
청호,기타,37.520407250459,127.03609523539045,영업/정상,"서울특별시 강남구 언주로148길 14 (논현동,지상2층)"
곱창패밀리,기타,37.49791298577194,127.03801983689678,영업/정상,"서울특별시 강남구 논현로 423 (역삼동,지상1층)"
리틀하노이 역삼점,기타,37.493595292699496,127.04146770565039,영업/정상,서울특별시 강남구 논현로64길 14 (역삼동)
오시오식당,기타,37.49565692105216,127.04560671642466,영업/정상,"서울특별시 강남구 언주로 313, 지하1층 3호 (역삼동)"
사이드바 인 시네마,기타,37.50239481591155,127.02742633169616,영업/정상,"서울특별시 강남구 강남대로102길 22, MIN빌딩 3층 (역삼동)"
다담다글로벌,기타,37.499251202902656,127.03593284583003,영업/정상,"서울특별시 강남구 테헤란로26길 14, 위워크빌딩 지하3층 206호 (역삼동)"
대청마루 김치촌,기타,37.49434795190433,127.07961586766422,영업/정상,"서울특별시 강남구 개포로 623, 대청타워 지하1층 105호 (개포동)"
홍콩 507,기타,37.50094918532847,127.03551808949534,영업/정상,"서울특별시 강남구 테헤란로 147, 성지하이츠Ⅱ 지하1층 제10호,제11호 (역삼동)"
커피빈 테헤란로비젼타워점,기타,37.50291179098299,127.04506094810418,영업/정상,"서울특별시 강남구 테헤란로 312, 비젼타워 지하1층 (역삼동)"
에볼루션(Evolution),기타,37.52025412662377,127.02847822086234,영업/정상,"서울특별시 강남구 도산대로 203, 지상3층 (신사동)"
순딜리버리 4호점,기타,37.513353374559664,127.02132348064708,영업/정상,"서울특별시 강남구 강남대로136길 5-4, 지하1층 4호 (논현동)"
제이오에이 에프앤비(JOA F&B),기타,37.50996040564338,127.0530672423218,영업/정상,"서울특별시 강남구 삼성로103길 19, 지상1층 103호 (삼성동, B.M 하우스)"
요이치,기타,37.524440323591,127.03837196219807,영업/정상,"서울특별시 강남구 도산대로53길 19, 3층 (신사동)"
주식회사 르챔버,기타,37.52625763565513,127.04113048332643,영업/정상,"서울특별시 강남구 도산대로55길 42, 지하1층 (청담동)"
미,기타,37.49053725584637,127.0339629522326,영업/정상,"서울특별시 강남구 도곡로 125 (역삼동,지상2층)"
선비칼국수 삼성대치점,칼국수,37.50851430328014,127.06631778714286,영업/정상,"서울특별시 강남구 영동대로86길 27, 지하1층 (대치동)"
화덕고깃간 역삼본점,기타,37.50116822129942,127.03317226434295,영업/정상,"서울특별시 강남구 테헤란로19길 17, 강남빌딩 지상1층 (역삼동)"
마지카츠,기타,37.50085838008427,127.04058796164693,영업/정상,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B103C호 중 CA04호 (역삼동)"
갓포아키 도산공원점,기타,37.52299484588068,127.03623792409824,영업/정상,"서울특별시 강남구 도산대로45길 8-3, 2층 (신사동)"
투다리 대치본점,기타,37.49782806545782,127.0610136497992,영업/정상,"서울특별시 강남구 삼성로 231, 금마빌딩 지상1층 105호 (대치동)"
바우골 화로구이,기타,37.49937573780692,127.02971040396602,영업/정상,서울특별시 강남구 강남대로92길 29 (역삼동)
제일양,기타,37.52797915648755,127.03521130323297,영업/정상,"서울특별시 강남구 압구정로42길 14, 지상1층 (신사동)"
송탄부대찌개,기타,37.49415913600187,127.07868928853152,영업/정상,"서울특별시 강남구 개포로 621 (개포동,도시개발공사지하1층113호)"
복이오복국,기타,37.524503079336924,127.05275872189243,영업/정상,"서울특별시 강남구 도산대로 540, 지상2층 (청담동)"
고래맥주창고 강남도곡점,기타,37.48625342334922,127.03885401205635,영업/정상,"서울특별시 강남구 남부순환로363길 12-10, 3동 지상1층 (도곡동)"
시선 신사점,기타,37.51877161786243,127.02066860429736,영업/정상,"서울특별시 강남구 압구정로2길 46, 1층 10,11호 (신사동)"
아하치킨,기타,37.50085838008427,127.04058796164693,영업/정상,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지상1층 101호,102호 (역삼동)"
(주)커피빈코리아 삼성로점,기타,37.510736302500135,127.05415955849901,영업/정상,"서울특별시 강남구 삼성로 551, 1,2층 (삼성동)"
"소,돼지 불맛집",기타,37.50180522605915,127.03367428585274,영업/정상,"서울특별시 강남구 논현로95길 29, 1층 (역삼동)"
차뜨라므,기타,37.526180234223226,127.03754414423194,영업/정상,"서울특별시 강남구 선릉로157길 27, 지상1층 101호 (신사동)"
로얄앤코하우스,기타,37.51527851022861,127.02972232653906,영업/정상,"서울특별시 강남구 논현로 709 (논현동,지상1,2층)"
장수네,기타,37.48532204784192,127.09651277957573,영업/정상,"서울특별시 강남구 광평로39길 3 (수서동,동익상가 지하1층 12호)"
윤대감 빈대떡,파전,37.49702710547764,127.02976901919028,영업/정상,"서울특별시 강남구 강남대로84길 15, 지하1층 B125호 (역삼동)"
아우어베이커리 싸이더스점,기타,37.51289595376957,127.042539080984,영업/정상,"서울특별시 강남구 선릉로 629, B동 지상1층 101호 (논현동)"
산촌신쭈꾸미 역삼점,기타,37.50085838008427,127.04058796164693,영업/정상,"서울특별시 강남구 언주로85길 32, 역삼역센트럴푸르지오 지하1층 B111B호 CA24호 (역삼동)"
쁘아쏭(POISSON),기타,37.51759198755917,127.02958547666731,영업/정상,"서울특별시 강남구 논현로 734, 지상1층 (논현동)"
대찬횟집,기타,37.503194457490935,127.05131263984468,영업/정상,"서울특별시 강남구 선릉로86길 16-3, 지하1층 (대치동)"
에스트레인,기타,37.516357259765236,127.02167845462984,영업/정상,"서울특별시 강남구 도산대로6길 5, 지하2층 (논현동)"
청담이화포차,기타,37.52537267554398,127.05160382815112,영업/정상,"서울특별시 강남구 압구정로79길 54, 지상1층 (청담동)"
초가집,기타,37.51135370946947,127.05187654338451,영업/정상,"서울특별시 강남구 봉은사로74길 18, 1층 (삼성동)"
노오랑 김밥분식,기타,37.50425500641158,127.05145858940072,영업/정상,"서울특별시 강남구 테헤란로64길 13 (대치동,지상1층 105호)"
진전복삼계탕 신사점,기타,37.52176753656539,127.02998838971125,영업/정상,"서울특별시 강남구 도산대로33길 18, 지상1층 (신사동, 골든빌)"
오토김밥 강남본점,기타,37.49539989631866,127.03040580524147,영업/정상,"서울특별시 강남구 테헤란로4길 46 (역삼동,쌍용플래티넘밸류상가102,103호)"
주식회사 봉밀가,기타,37.51589633428585,127.04228592729022,영업/정상,"서울특별시 강남구 선릉로 664, 지상1층 (삼성동)"
서울하노이,기타,37.50507683288556,127.04294270118046,영업/정상,"서울특별시 강남구 언주로98길 13, 지상1층 (역삼동)"
쿡앤푸드,기타,37.519535018367144,127.03194310887856,영업/정상,"서울특별시 강남구 언주로147길 28, 지하1층 (논현동)"
콰이어트앤콰이트,기타,37.484022436760455,127.04380141658824,영업/정상,"서울특별시 강남구 논현로30길 23, 2층 일부호 (도곡동)"
완도1957학동사거리점,기타,37.52071738225474,127.03714742643572,영업/정상,"서울특별시 강남구 도산대로46길 21, 101동 지하1층 B127호 (논현동, 한진로즈힐아파트)"
평양옥,기타,37.49487564543743,127.03801687867582,영업/정상,"서울특별시 강남구 논현로71길 18, 신성타워 지상1층 (역삼동)"
하카(HAKKA),기타,37.523589569539745,127.03794162274501,영업/정상,"서울특별시 강남구 도산대로49길 6-10, 1층 (신사동)"
투썸플레이스 도산공원사거리점,기타,37.520467022220856,127.03463142390855,영업/정상,"서울특별시 강남구 언주로 732, 세종빌딩 지상1층,지상2층 (논현동)"
비욘드 스페이스,기타,37.52066107790254,127.033420846761,영업/정상,"서울특별시 강남구 언주로149길 8, 4층 (논현동)"
담소 소사골 순대.육개장 역삼4호점,기타,37.49623888183546,127.03870162794863,영업/정상,"서울특별시 강남구 논현로 405, 해은빌딩 지상1층 (역삼동)"
무탄,기타,37.52727491784437,127.03033644231988,영업/정상,"서울특별시 강남구 논현로176길 22, 1층 (신사동)"
디디다,기타,37.520407250459,127.03609523539045,영업/정상,"서울특별시 강남구 언주로148길 14, 가동 지하1층 (논현동)"
원두막,기타,37.519028940026175,127.02453157367692,영업/정상,"서울특별시 강남구 강남대로152길 67 (신사동,지상1층)"
카페 린,기타,37.518799445743255,127.046438024768,영업/정상,"서울특별시 강남구 학동로67길 7, 지상1층 (청담동)"
더위키드스노우 선릉역직영점(the wicked snow),기타,37.503433383386756,127.04781454798282,영업/정상,"서울특별시 강남구 선릉로89길 16 (역삼동,디오빌선릉지상1층101호)"
대화중화요리,기타,37.51937972910754,127.05075453550032,영업/정상,"서울특별시 강남구 학동로81길 5, 지상2층 (청담동)"
님프,기타,37.505664664405835,127.04792097794393,영업/정상,"서울특별시 강남구 선릉로93길 6 (역삼동,하나빌딩 지하2층)"
양철집,기타,37.522713347795744,127.03188131551465,영업/정상,"서울특별시 강남구 언주로153길 16 (신사동,지상1층)"
컴포즈커피 테헤란로점,기타,37.50616836978432,127.0509286830279,영업/정상,"서울특별시 강남구 테헤란로63길 12, B동 지상1층 102호 (삼성동, LG선릉에클라트B)"
(주)팬텀1574,기타,37.50781843547849,127.0569581798171,영업/정상,"서울특별시 강남구 테헤란로81길 9, 지하1층 (삼성동, 대천빌딩)"
봉구비어 양재역점,기타,37.48530933573788,127.03440343401125,영업/정상,"서울특별시 강남구 강남대로 240, 지하1층 B109호 (도곡동, 양재SK허브프리모)"
막썰이회30000,기타,37.510738904963695,127.0536736286327,영업/정상,서울특별시 강남구 봉은사로78길 31 (삼성동)
1977 소곱창,기타,37.50530837218414,127.0465946313715,영업/정상,"서울특별시 강남구 테헤란로53길 15-3, 지상1층 (역삼동)"
아재트,기타,37.52030492749592,127.02414633251954,영업/정상,"서울특별시 강남구 논현로153길 51 (신사동,2층)"
청년감자탕(강남역점),기타,37.49532561081569,127.03253079467511,영업/정상,"서울특별시 강남구 역삼로7길 17, 지상1층 102호 (역삼동)"
청송숯불화로구이,기타,37.51028806287963,127.03903391467956,영업/정상,서울특별시 강남구 언주로114길 17 (논현동)
까르마,기타,37.52610859183586,127.04571682749561,영업/정상,"서울특별시 강남구 압구정로 446 (청담동,지하1층)"
뽕나무쟁이 족발,기타,37.503226387459335,127.0520115474716,영업/정상,"서울특별시 강남구 역삼로65길 31, 지상2층 (대치동)"
스파게티 스토리,기타,37.50297359241314,127.04653232570449,영업/정상,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 지하2층 B126호 (역삼동)"
디어 샌드위치(Dear Sandwich),기타,37.52195336941257,127.04797623948754,영업/정상,"서울특별시 강남구 학동로77길 50, 지상1층 101호 (청담동)"
마끼,기타,37.515555544711106,127.04236734449843,영업/정상,"서울특별시 강남구 선릉로 660, 지상1층 F112호 (삼성동, 브라운스톤 레전드)"
기무,기타,37.494975045523205,127.03938390725948,영업/정상,"서울특별시 강남구 논현로 333 (역삼동,B01호)"
고향집,기타,37.50474274537886,127.04515050755296,영업/정상,서울특별시 강남구 테헤란로47길 17 (역삼동)
(주)육덕패밀리 심연한우,기타,37.51053310504281,127.02352257389533,영업/정상,"서울특별시 강남구 학동로4길 15, 1층 101, 120(일부)호 (논현동, 동화상가)"
락교 라이브펍,기타,37.52399282366596,127.02722878019107,영업/정상,"서울특별시 강남구 논현로163길 11 (신사동,지하1층)"
원갈비,기타,37.518500935377624,127.03032298304268,영업/정상,"서울특별시 강남구 도산대로30길 21-4, 지상1층 (논현동)"
맥주창고,기타,37.485483621586425,127.03491695442719,영업/정상,"서울특별시 강남구 강남대로42길 11, 지하1층 (도곡동)"
주식회사 담희,기타,37.50149839760205,127.03167921101468,영업/정상,"서울특별시 강남구 테헤란로13길 29, 나동 지상1층 101호 (역삼동)"
역전할머니맥주 신사가로수길점,기타,37.5177078521297,127.02123101180219,영업/정상,"서울특별시 강남구 강남대로152길 23, 1층 103호 (신사동)"
하이브라운지(HIVE LOUNGE),기타,37.503480212731915,127.02633559468741,영업/정상,"서울특별시 강남구 봉은사로4길 20, 라파엘 빌딩 3층 (역삼동)"
죽이야기 대웅제약 본점,기타,37.51448606891902,127.06547895381293,영업/정상,"서울특별시 강남구 봉은사로114길 12, 대웅제약빌딩 지하1층 6호 (삼성동)"
콩사랑,기타,37.487326826880114,127.10314006660364,영업/정상,"서울특별시 강남구 광평로 280 (수서동,로즈데일빌딩지하2층122호)"
미미수산,기타,37.49434795190433,127.07961586766422,영업/정상,"서울특별시 강남구 개포로 623, 대청타워 지하1층 112호 (개포동)"
(주)캘리스코 사보텐 대치점,기타,37.49881196336373,127.06164235683003,영업/정상,"서울특별시 강남구 도곡로 504, 지상1층 1,2,5호 (대치동)"
푸드카페,기타,37.50618613747543,127.06004229353506,영업/정상,"서울특별시 강남구 테헤란로88길 22, 1층 (대치동)"
명동따로집,기타,37.48853351555011,127.06744723159537,영업/정상,"서울특별시 강남구 개포로82길 11, 삼우빌딩 지상1층 106호 (개포동)"
보글지글,기타,37.49845027991923,127.05257763746607,영업/정상,"서울특별시 강남구 선릉로66길 8, 지상1층 101호 (대치동)"
갓포아키삼성점,기타,37.50885063061025,127.06453692158235,영업/정상,"서울특별시 강남구 테헤란로 610, 호텔 글래드 강남 코엑스센터 지하2층 (대치동)"
만나밥상,기타,37.470254387510586,127.11846120041184,영업/정상,"서울특별시 강남구 헌릉로745길 37, B동 지하126호 (율현동, 강남자동차매매단지 )"
주식회사 뿌리아이엔씨,기타,37.507250309872155,127.02612310333222,영업/정상,"서울특별시 강남구 강남대로118길 37, 지하1층 제1호 (논현동)"
런치스푼,기타,37.509509660114574,127.03649734295176,영업/정상,"서울특별시 강남구 언주로113길 10, 지상2층 (논현동)"
강이남,기타,37.50405159812697,127.05104533854794,영업/정상,"서울특별시 강남구 테헤란로64길 14 (대치동,지상2층209,210,211,212,213호)"
슬기로운 푸드,기타,37.494049141467606,127.03523582681791,영업/정상,"서울특별시 강남구 역삼로14길 8, 지하1층 (역삼동)"
(주)봉우이층집 강남본점,기타,37.50179274139597,127.02739756464061,영업/정상,"서울특별시 강남구 봉은사로18길 76 (역삼동,지상1층)"
그롬(GROM),기타,37.52348912355957,127.0562569665563,영업/정상,"서울특별시 강남구 영동대로138길 21, 지상1층 (청담동, 피움빌딩)"
수정골 한상,기타,37.4865729768069,127.03411961059211,영업/정상,"서울특별시 강남구 남부순환로351길 28, 101호 (도곡동)"
육전국밥 학동역점,국밥,37.51413032215389,127.02918100047414,영업/정상,"서울특별시 강남구 학동로 171, 삼익악기 빌딩 지상1층 104호 (논현동)"
호아인,기타,37.521510687420175,127.03608072725885,영업/정상,"서울특별시 강남구 도산대로46길 8, 디아이빌딩 지하1층 (논현동)"
더롤드 더건강한쌈 도회푸드대치점,기타,37.49906011774676,127.05193036382063,영업/정상,"서울특별시 강남구 선릉로 328, 1층 3호 (대치동)"
엘이베리코 압구정점,기타,37.52502288575792,127.02693699750806,영업/정상,"서울특별시 강남구 압구정로28길 22-7, 1층 (신사동)"
케이에프씨 학동역2점,기타,37.51504831396812,127.03313740461147,영업/정상,"서울특별시 강남구 학동로 219, 국제빌딩 지상1층 (논현동)"
명동 칼국수,칼국수,37.485343022872016,127.04480320384971,영업/정상,서울특별시 강남구 논현로38길 38-4 (도곡동)
